rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
829,#P9UQ9P2C,༺༒࿈Fatt࿈༒༻,173,5157,169,6,#9GL88L9J,Vip 96 中马,https://api-assets.clashofclans.com/badges/70/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png,https://api-assets.clashofclans.com/badges/512/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png,https://api-assets.clashofclans.com/badges/200/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png
830,#8UQGC0J0,bojurais,132,5157,72,24,#2UL20P8L,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
831,#JQJGPLV0,roms,143,5157,185,9,#8UVCJ29G,MF007Family™,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
832,#JVYQJ8Q,SR_18,168,5157,134,12,#8VQUY0YV,indo celestial,https://api-assets.clashofclans.com/badges/70/-hnxidKL89mF0NOXVXo8OJnlXNrx4MY2IIE3Gw4BMtM.png,https://api-assets.clashofclans.com/badges/512/-hnxidKL89mF0NOXVXo8OJnlXNrx4MY2IIE3Gw4BMtM.png,https://api-assets.clashofclans.com/badges/200/-hnxidKL89mF0NOXVXo8OJnlXNrx4MY2IIE3Gw4BMtM.png
833,#V2LJVYPR,みっちゃん197124,139,5157,139,12,#P0CULYCG,ファランクス,https://api-assets.clashofclans.com/badges/70/-JLZy7Ok79_GXFWhdNLhNAwuQd2a1Yd3yFyLS4ftst0.png,https://api-assets.clashofclans.com/badges/512/-JLZy7Ok79_GXFWhdNLhNAwuQd2a1Yd3yFyLS4ftst0.png,https://api-assets.clashofclans.com/badges/200/-JLZy7Ok79_GXFWhdNLhNAwuQd2a1Yd3yFyLS4ftst0.png
834,#YJYRVLL,strongland,146,5156,135,13,#9GJGLRLG,MEGA FAMILY,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
835,#G0JQ922Q,wrysein,142,5156,199,10,#8R0JU0R8,미친존재감,https://api-assets.clashofclans.com/badges/70/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png,https://api-assets.clashofclans.com/badges/512/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png,https://api-assets.clashofclans.com/badges/200/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png
836,#RGJCR9YQ,Päi,162,5156,230,20,#LQPU2VJ0,010101,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
837,#RVUQVQCQ,kami,186,5156,120,6,#V8PLL20,persian,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
838,#GCUYC9Y8,moayad qadomi,163,5156,170,17,#8JVPCJLC,U.N. ARAB,https://api-assets.clashofclans.com/badges/70/snN4Nh6EZjQsE_RHEhCeGCywUhJ-bxneuFo8Z_02zAI.png,https://api-assets.clashofclans.com/badges/512/snN4Nh6EZjQsE_RHEhCeGCywUhJ-bxneuFo8Z_02zAI.png,https://api-assets.clashofclans.com/badges/200/snN4Nh6EZjQsE_RHEhCeGCywUhJ-bxneuFo8Z_02zAI.png
839,#RR2QQ9CR,gabriel,145,5156,204,9,#LR2JPULC,Les génies OKLM,https://api-assets.clashofclans.com/badges/70/eqKpGLR9G8xNlFPQuOF4snKFclq6dp-ZHe93-xFemEE.png,https://api-assets.clashofclans.com/badges/512/eqKpGLR9G8xNlFPQuOF4snKFclq6dp-ZHe93-xFemEE.png,https://api-assets.clashofclans.com/badges/200/eqKpGLR9G8xNlFPQuOF4snKFclq6dp-ZHe93-xFemEE.png
840,#CV8RG929,박정희,138,5156,234,13,#2PR09CPR,대통령,https://api-assets.clashofclans.com/badges/70/8zYCCrBMh8UeQsF7ESLahyhZ29jEpZQ6zpAidtnGJ1g.png,https://api-assets.clashofclans.com/badges/512/8zYCCrBMh8UeQsF7ESLahyhZ29jEpZQ6zpAidtnGJ1g.png,https://api-assets.clashofclans.com/badges/200/8zYCCrBMh8UeQsF7ESLahyhZ29jEpZQ6zpAidtnGJ1g.png
841,#R02VLC2R,[MOB] ELIECUTE,135,5155,171,5,#8QGP2U2J,tindogtacloban,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
842,#YJ8JJ2VV,TKON,159,5155,110,14,#2C0P0L8L,Fear the Gob,https://api-assets.clashofclans.com/badges/70/pFYX8bLGlJ0HAZm1H-MY0VhscRqENayXZGXwp727v_s.png,https://api-assets.clashofclans.com/badges/512/pFYX8bLGlJ0HAZm1H-MY0VhscRqENayXZGXwp727v_s.png,https://api-assets.clashofclans.com/badges/200/pFYX8bLGlJ0HAZm1H-MY0VhscRqENayXZGXwp727v_s.png
843,#LLC80CQC,キング,152,5155,166,10,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
844,#PVYJURPU,makmex,166,5155,75,10,#JPG0QP2,austrian adults,https://api-assets.clashofclans.com/badges/70/LP2BVgoVdSRw0Z20bNK5rVvKDqH14JT6DrQeipf4ge4.png,https://api-assets.clashofclans.com/badges/512/LP2BVgoVdSRw0Z20bNK5rVvKDqH14JT6DrQeipf4ge4.png,https://api-assets.clashofclans.com/badges/200/LP2BVgoVdSRw0Z20bNK5rVvKDqH14JT6DrQeipf4ge4.png
845,#YYUY00V,iamdj 1977,157,5155,98,8,#2C8LV2RG,THAILAND PRO,https://api-assets.clashofclans.com/badges/70/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/512/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/200/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png
846,#PCCC9228,gost,133,5154,215,15,#8Y9R8P2C,فيلق الخليج,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
847,#PC8JV0JR,牧之 鳄鱼先生,169,5154,92,7,#YPJCGUJ,牧之一方,https://api-assets.clashofclans.com/badges/70/Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg.png,https://api-assets.clashofclans.com/badges/512/Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg.png,https://api-assets.clashofclans.com/badges/200/Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg.png
848,#PCCC08QG,✨Litty✌️,198,5154,201,21,#R2P898Q,十指连心,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
849,#PRLJPCCP,よすけ,192,5154,122,9,#9J99PYRL,CLUB ONLY,https://api-assets.clashofclans.com/badges/70/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/512/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/200/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png
850,#9GR2YLQP,CRAZY SOLDIER,149,5154,116,9,#20LUV8UQ,التوحش,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
851,#JYG0J88J,☤寅児☤,135,5154,81,13,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
852,#P2YLGRQG,johan,148,5154,117,10,#PG88UPC,Lost Phoenix ,https://api-assets.clashofclans.com/badges/70/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/512/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/200/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png
853,#CV0URJQ0,edsonmatsui,165,5154,161,10,#8PCL0Y9J,BRASIL TEAM,https://api-assets.clashofclans.com/badges/70/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png,https://api-assets.clashofclans.com/badges/512/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png,https://api-assets.clashofclans.com/badges/200/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png
854,#PP8YQRQ,Coop,162,5153,130,12,#U9CGQJC,Rebel Elite,https://api-assets.clashofclans.com/badges/70/Cfmjr9VWay8c2Z1lm2IhWC04k4_wYx1sCc2AytR7Q5E.png,https://api-assets.clashofclans.com/badges/512/Cfmjr9VWay8c2Z1lm2IhWC04k4_wYx1sCc2AytR7Q5E.png,https://api-assets.clashofclans.com/badges/200/Cfmjr9VWay8c2Z1lm2IhWC04k4_wYx1sCc2AytR7Q5E.png
855,#P82JQJQ8,逆天,161,5153,189,3,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
856,#L9VUJ9UU,Articadobo,138,5153,238,8,#8RPJ0QR,TEAM 151,https://api-assets.clashofclans.com/badges/70/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png,https://api-assets.clashofclans.com/badges/512/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png,https://api-assets.clashofclans.com/badges/200/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png
857,#P8PLYR8U,God of Thunder,158,5153,121,16,#20URR8GP,Global Titans,https://api-assets.clashofclans.com/badges/70/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png,https://api-assets.clashofclans.com/badges/512/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png,https://api-assets.clashofclans.com/badges/200/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png
858,#8VV2VR88,Maman,161,5153,194,6,#2VLYR0LQ,LAPAN BRO,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
859,#RVUP2J8J,Brian,153,5153,74,18,#2220JPPG,49er War Clan,https://api-assets.clashofclans.com/badges/70/be91HP9tshWOSRuDHt3FZl6Y5EKMtZZip5Wi3FEtGVc.png,https://api-assets.clashofclans.com/badges/512/be91HP9tshWOSRuDHt3FZl6Y5EKMtZZip5Wi3FEtGVc.png,https://api-assets.clashofclans.com/badges/200/be91HP9tshWOSRuDHt3FZl6Y5EKMtZZip5Wi3FEtGVc.png
860,#82YYQRYY,⭐️⭐️雨落星辰⭐️⭐️,172,5153,107,5,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
861,#2QPQC9YVL,metalbond,136,5153,94,15,#2GVC00CJ,TURKISH STYLE,https://api-assets.clashofclans.com/badges/70/jIWmTfYMz_vRGcxatCCPnohSwJ21v02fSTktftgXM9A.png,https://api-assets.clashofclans.com/badges/512/jIWmTfYMz_vRGcxatCCPnohSwJ21v02fSTktftgXM9A.png,https://api-assets.clashofclans.com/badges/200/jIWmTfYMz_vRGcxatCCPnohSwJ21v02fSTktftgXM9A.png
862,#Y2GP89YQ,peremanuel,149,5152,80,9,#92R8Y8LP,FlawlessVictory,https://api-assets.clashofclans.com/badges/70/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/512/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/200/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png
863,#P88882GG,(V)o¥o(V),147,5152,141,10,#LVYULPQ2,誉〜zero〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
864,#J0VLYCPR,CJ,158,5152,273,3,#LGR9GP9P,KAMEHOUSE-2,https://api-assets.clashofclans.com/badges/70/NuX2Jq6C3mKytjmyASOCjNMx0iU5dpSfjy3IP4XPdJc.png,https://api-assets.clashofclans.com/badges/512/NuX2Jq6C3mKytjmyASOCjNMx0iU5dpSfjy3IP4XPdJc.png,https://api-assets.clashofclans.com/badges/200/NuX2Jq6C3mKytjmyASOCjNMx0iU5dpSfjy3IP4XPdJc.png
865,#2GUL8VL9,Dr. AJ,140,5152,104,5,#PRR2JYP,Saboteurs,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
866,#GRVLQUR,teddy,152,5152,341,112,#PJY0VCQ2,R-style,https://api-assets.clashofclans.com/badges/70/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/512/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/200/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png
867,#8JRLUL2P,JOEY KHOURY,164,5152,118,11,#8YUG90CL,lebanese clan,https://api-assets.clashofclans.com/badges/70/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/512/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/200/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png
868,#UPQ2LQYJ,༺࿅ོMASAYUKI࿅ོ༻,134,5152,145,8,#2UVGG2YR,太田南一番街零戦,https://api-assets.clashofclans.com/badges/70/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png,https://api-assets.clashofclans.com/badges/512/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png,https://api-assets.clashofclans.com/badges/200/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png
869,#J9JCU90Q,Dini,136,5152,619,190,#L8LGUGPQ,dini,https://api-assets.clashofclans.com/badges/70/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png,https://api-assets.clashofclans.com/badges/512/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png,https://api-assets.clashofclans.com/badges/200/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png
870,#LCQLQJ2P,Clayton,164,5152,74,8,#9GJGLRLG,MEGA FAMILY,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
871,#UJY80QCC,༺࿇ORUTAN࿇༻,154,5152,167,15,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
872,#28GLVQV28,ashley,133,5152,118,21,#PG9LCP9P,Lava Kings,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
873,#GUYVV0,joel,167,5152,36,9,#9GJGLRLG,MEGA FAMILY,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
874,#RYLU8UUY,حگومٓةّDûBãî,141,5151,79,8,#9UYU8V8G,Egypt,https://api-assets.clashofclans.com/badges/70/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png,https://api-assets.clashofclans.com/badges/512/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png,https://api-assets.clashofclans.com/badges/200/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png
875,#2QGRLUVJ,Nave,164,5151,147,10,#9PC9R2R,Hebrew Hammer™,https://api-assets.clashofclans.com/badges/70/BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE.png,https://api-assets.clashofclans.com/badges/512/BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE.png,https://api-assets.clashofclans.com/badges/200/BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE.png
876,#8QVCVJ9C,THE CAPITAN23,163,5151,89,18,#8GQG9U0V,OSK,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
877,#L02UJYLC,Champion,155,5151,95,4,#U0PVGR8,WOWTURKEY,https://api-assets.clashofclans.com/badges/70/xDlttAx8IfJERng_6bXy0Iymq8AlqxLJTQRJkRobfys.png,https://api-assets.clashofclans.com/badges/512/xDlttAx8IfJERng_6bXy0Iymq8AlqxLJTQRJkRobfys.png,https://api-assets.clashofclans.com/badges/200/xDlttAx8IfJERng_6bXy0Iymq8AlqxLJTQRJkRobfys.png
878,#U9U2QJ2L,GReg OhCee,151,5151,108,7,#PG88UPC,Lost Phoenix ,https://api-assets.clashofclans.com/badges/70/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/512/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/200/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png
879,#L8PJ2PV8,✨Dracula✨,146,5151,104,8,#8992LG8P,نشامى الاردن,https://api-assets.clashofclans.com/badges/70/zepjTrO6-ULKYW5nYTc-UKN81BplFlHU2iZIuen_SsU.png,https://api-assets.clashofclans.com/badges/512/zepjTrO6-ULKYW5nYTc-UKN81BplFlHU2iZIuen_SsU.png,https://api-assets.clashofclans.com/badges/200/zepjTrO6-ULKYW5nYTc-UKN81BplFlHU2iZIuen_SsU.png
880,#QY202PCG,™S™,146,5151,99,10,#8LVLY2RV,SU-43 Berkut,https://api-assets.clashofclans.com/badges/70/oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4.png,https://api-assets.clashofclans.com/badges/512/oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4.png,https://api-assets.clashofclans.com/badges/200/oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4.png
881,#Y98GVV9V,段志玄,171,5150,141,5,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
882,#J920QGP8,ymh,151,5150,96,3,#2LG8Q9V0,C.N.,https://api-assets.clashofclans.com/badges/70/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/512/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/200/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png
883,#RRL2PYG8,Argha,132,5150,184,35,#L9UCRUJV,BANGLADESH WC,https://api-assets.clashofclans.com/badges/70/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/512/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/200/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png
884,#L2G8LVQ8,ᎦuᎧcᏌbᎧᎦ,153,5150,178,14,#8R8RRVP8,One For All ®,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
885,#9UVUVP08,dexcj,155,5149,138,2,#2U00G8J0,Filipino Legend,https://api-assets.clashofclans.com/badges/70/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/512/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/200/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png
886,#290QVR2G,Ronny:)),176,5149,138,11,#88JQV8J,Kings of Norway,https://api-assets.clashofclans.com/badges/70/UZJzXuF72Yl9fq9vTZ4OH9w97bzp3QLzZ4QHZyqKecM.png,https://api-assets.clashofclans.com/badges/512/UZJzXuF72Yl9fq9vTZ4OH9w97bzp3QLzZ4QHZyqKecM.png,https://api-assets.clashofclans.com/badges/200/UZJzXuF72Yl9fq9vTZ4OH9w97bzp3QLzZ4QHZyqKecM.png
